feature,coef
medical_specialty_Emergency/Trauma readmitted_<30,0.0012888137544400254
glipizide_No glyburide-metformin_No,-0.0012886906848754455
discharge_disposition_id_6 readmitted_<30,0.0012877163925504856
num_medications medical_specialty_InternalMedicine,-0.0012854838475738447
insulin_Down readmitted_<30,0.0012827673760853154
number_diagnoses change_Ch,-0.0012765212974612016
repaglinide_No pioglitazone_No,-0.0012698079919203113
diag_3_250 readmitted_<30,0.0012693515553822612
glimepiride_No glipizide-metformin_No,-0.0012672423201470224
glimepiride_No acarbose_No,-0.0012632480131082957
glyburide_No glipizide-metformin_No,-0.001262918370499094
number_emergency number_inpatient,-0.0012620725535487972
glimepiride_No,-0.0012601358208324158
glimepiride_No acetohexamide_No,-0.0012601358208324158
glimepiride_No troglitazone_No,-0.0012601358208324158
glimepiride_No citoglipton_No,-0.0012601358208324158
glimepiride_No examide_No,-0.0012601358208324158
glimepiride_No metformin-rosiglitazone_No,-0.0012600826224111472
glimepiride_No metformin-pioglitazone_No,-0.001259951361352815
glimepiride_No glimepiride-pioglitazone_No,-0.0012598564729392277
glimepiride_No tolbutamide_No,-0.001259133816942563
glyburide_No acarbose_No,-0.0012576814026483657
num_lab_procedures pioglitazone_Steady,-0.0012565418196013505
glimepiride_No tolazamide_No,-0.0012563878477480678
number_diagnoses diag_2_category_Circulatory,-0.0012559751118514759
glyburide_No examide_No,-0.0012556957655766763
acetohexamide_No glyburide_No,-0.0012556957655766763
glyburide_No,-0.0012556957655766763
glyburide_No troglitazone_No,-0.0012556957655766763
glyburide_No citoglipton_No,-0.0012556957655766763
glyburide_No metformin-rosiglitazone_No,-0.0012556425671550408
glyburide_No metformin-pioglitazone_No,-0.001255511306097516
glyburide_No glimepiride-pioglitazone_No,-0.0012554164176833205
glimepiride_No miglitol_No,-0.0012552183730641475
glyburide_No tolbutamide_No,-0.0012544965487928514
chlorpropamide_No glimepiride_No,-0.0012538353576497432
glyburide_No tolazamide_No,-0.0012519477924900664
chlorpropamide_No glyburide_No,-0.001249736848831597
glyburide_No miglitol_No,-0.001248386446585309
num_lab_procedures glipizide_No,-0.0012465817558272561
time_in_hospital discharge_disposition_id_22,0.0012448235680516944
glimepiride_No glyburide-metformin_No,-0.0012332642067610664
rosiglitazone_No glipizide-metformin_No,-0.001229753317139714
nateglinide_No glimepiride_No,-0.0012292154948987891
num_lab_procedures change_No,0.0012289364271985941
nateglinide_No glyburide_No,-0.0012255905713328056
rosiglitazone_No acarbose_No,-0.0012235764378447944
rosiglitazone_No examide_No,-0.0012226468178220824
rosiglitazone_No,-0.0012226468178220824
rosiglitazone_No citoglipton_No,-0.0012226468178220824
rosiglitazone_No troglitazone_No,-0.0012226468178220824
acetohexamide_No rosiglitazone_No,-0.0012226468178220824
rosiglitazone_No metformin-rosiglitazone_No,-0.001222593619400489
rosiglitazone_No metformin-pioglitazone_No,-0.0012224623583427401
rosiglitazone_No glimepiride-pioglitazone_No,-0.0012223674699288081
tolbutamide_No rosiglitazone_No,-0.0012216448139308201
glyburide_No glyburide-metformin_No,-0.0012215095745805834
number_diagnoses insulin_Steady,-0.0012212048556991737
admission_type_id_2 readmitted_>30,-0.0012210888006176871
rosiglitazone_No tolazamide_No,-0.0012184845337043404
chlorpropamide_No rosiglitazone_No,-0.0012166638576498353
rosiglitazone_No miglitol_No,-0.0012149354181762103
time_in_hospital number_outpatient,-0.001208403298532865
readmitted_NO diag_2_category_Diabetes,-0.0012028884014655282
pioglitazone_No glipizide-metformin_No,-0.0011997071866209723
rosiglitazone_No glyburide-metformin_No,-0.0011991886703928473
readmitted_<30 diag_1_category_Respiratory,0.0011981402050552448
time_in_hospital race_Caucasian,-0.0011973924707213985
pioglitazone_No acarbose_No,-0.0011952946644228704
pioglitazone_No troglitazone_No,-0.0011912339886215534
pioglitazone_No,-0.0011912339886215534
pioglitazone_No citoglipton_No,-0.0011912339886215534
pioglitazone_No metformin-pioglitazone_No,-0.0011912339886215534
acetohexamide_No pioglitazone_No,-0.0011912339886215534
pioglitazone_No examide_No,-0.0011912339886215534
pioglitazone_No metformin-rosiglitazone_No,-0.0011911807901996772
pioglitazone_No glimepiride-pioglitazone_No,-0.0011909546407280788
tolbutamide_No pioglitazone_No,-0.001190231984730945
pioglitazone_No tolazamide_No,-0.0011876486016769168
chlorpropamide_No pioglitazone_No,-0.001184966416978752
pioglitazone_No miglitol_No,-0.0011841831718494922
nateglinide_No rosiglitazone_No,-0.0011820761166355513
time_in_hospital pioglitazone_No,-0.0011798923943856239
glimepiride_No glipizide_No,-0.0011798560262861017
num_medications diag_3_272,-0.0011774653312868909
glipizide_No glyburide_No,-0.001175529942065144
nateglinide_No pioglitazone_No,-0.0011740167237487436
age_[50-60) readmitted_NO,-0.0011693504155778616
num_lab_procedures glipizide_Steady,-0.0011683566767506962
pioglitazone_No glyburide-metformin_No,-0.001165096175496085
num_procedures insulin_No,-0.0011526125666938244
glipizide_Steady readmitted_<30,0.001150519628835081
time_in_hospital glyburide_No,-0.0011480826273859797
num_lab_procedures diag_2_401,-0.001146922264007161
time_in_hospital insulin_No,-0.0011427398239903517
glipizide_No pioglitazone_No,-0.0011426132619546476
glipizide_No rosiglitazone_No,-0.001141399805148594
num_lab_procedures discharge_disposition_id_2,0.0011330652055371651
num_medications payer_code_HM,-0.0011310741317091249
number_diagnoses diag_3_category_Other,-0.0011267680622252848
num_lab_procedures metformin_Steady,-0.0011201543139831363
discharge_disposition_id_1 insulin_No,-0.0011199200795613358
admission_type_id_3 readmitted_>30,-0.0011187468988750528
num_lab_procedures medical_specialty_InternalMedicine,0.001115153268014285
glyburide_No rosiglitazone_No,-0.001113895445235501
number_diagnoses age_[80-90),-0.0011126361307370889
examide_No insulin_No,-0.0011107492673199484
insulin_No metformin-rosiglitazone_No,-0.0011107492673199484
insulin_No,-0.0011107492673199484
insulin_No glimepiride-pioglitazone_No,-0.0011107492673199484
insulin_No metformin-pioglitazone_No,-0.0011107492673199484
citoglipton_No insulin_No,-0.0011107492673199484
acetohexamide_No insulin_No,-0.0011107492673199484
troglitazone_No insulin_No,-0.0011107492673199484
tolbutamide_No insulin_No,-0.001109989510218743
repaglinide_No insulin_No,-0.001109760894243203
insulin_No glipizide-metformin_No,-0.0011093077643654055
tolazamide_No insulin_No,-0.0011088598811494048
miglitol_No insulin_No,-0.001105794722579518
chlorpropamide_No insulin_No,-0.0011051025084401023
glipizide_No insulin_No,-0.0011022066550725649
glimepiride_No rosiglitazone_No,-0.0011001919802064478
glimepiride_No glyburide_No,-0.0010980166121276934
acarbose_No insulin_No,-0.0010975891144529932
insulin_No glyburide-metformin_No,-0.0010931775193465812
num_medications diag_3_category_Unknown,-0.0010859924781319254
glyburide_No pioglitazone_No,-0.0010856356462682639
race_AfricanAmerican readmitted_NO,-0.001085404775067992
nateglinide_No insulin_No,-0.0010832945864311804
glimepiride_No pioglitazone_No,-0.001081375869787258
num_medications diag_2_category_Circulatory,-0.001079959274862552
num_lab_procedures pioglitazone_No,-0.0010787220003519963
num_lab_procedures admission_source_id_7,-0.0010781750433982275
num_lab_procedures diag_1_V58,0.0010715545793674563
number_diagnoses diag_1_786,-0.0010668708358345803
number_diagnoses diag_1_category_Circulatory,0.0010667625923557907
num_procedures repaglinide_No,-0.00106452054621173
glipizide_No change_No,-0.0010610411994671364
num_medications diag_1_category_Digestive,-0.001056283042333033
num_medications diag_2_250.01,0.0010558143238173605
discharge_disposition_id_1 change_No,-0.001053034283369335
race_Caucasian discharge_disposition_id_1,-0.0010501003245736021
num_lab_procedures diag_3_category_Circulatory,-0.0010490188158325021
num_lab_procedures medical_specialty_Cardiology,-0.0010465949404629797
num_lab_procedures admission_type_id_1,-0.0010432734535870652
number_diagnoses pioglitazone_Steady,-0.0010412397064028286
readmitted_>30 diag_1_category_Other,-0.0010393411576502566
glyburide_No insulin_No,-0.0010386450341019868
age_[60-70) readmitted_>30,-0.0010364181277598152
num_medications diag_1_category_Neoplasms,-0.0010317091241399126
num_lab_procedures diag_1_428,0.0010297624881101298
num_medications diag_2_category_Diabetes,-0.0010293233165797118
discharge_disposition_id_1 diabetesMed_Yes,-0.0010266605693656837
diabetesMed_No readmitted_>30,-0.0010229309008593407
number_diagnoses age_[40-50),-0.0010204677497230375
time_in_hospital number_inpatient,0.0010191308579136748
num_lab_procedures diag_2_category_Genitourinary,-0.0010156738882645658
insulin_Up readmitted_<30,0.00100646345018372
number_diagnoses diag_2_category_Other,-0.0010062451652188863
number_inpatient glyburide_No,0.0010058699484076536
num_lab_procedures insulin_No,-0.0010033975398075121
num_medications discharge_disposition_id_5,0.0010026625421422092
repaglinide_No change_No,-0.0009999705859305235
num_procedures rosiglitazone_No,-0.0009969950167753809
num_procedures glyburide-metformin_No,-0.0009949645795955244
pioglitazone_No rosiglitazone_No,-0.0009935759329845976
readmitted_<30 diag_1_category_Diabetes,0.0009927564169387542
glimepiride_No insulin_No,-0.0009920754108924278
num_medications diag_1_category_Diabetes,0.0009852463229086277
discharge_disposition_id_1 metformin_No,-0.0009836183270897766
examide_No change_No,-0.0009802921704665482
troglitazone_No change_No,-0.0009802921704665482
citoglipton_No change_No,-0.0009802921704665482
change_No,-0.0009802921704665482
metformin-rosiglitazone_No change_No,-0.0009802921704665482
metformin-pioglitazone_No change_No,-0.0009802921704665482
glimepiride-pioglitazone_No change_No,-0.0009802921704665482
acetohexamide_No change_No,-0.0009802921704665482
glipizide-metformin_No change_No,-0.00098025999980281
number_diagnoses diag_1_category_Respiratory,-0.0009799815230619137
miglitol_No change_No,-0.0009798644806353002
tolbutamide_No change_No,-0.000979335200456214
tolazamide_No change_No,-0.0009780913098487226
chlorpropamide_No change_No,-0.0009780828170400065
glyburide_No change_No,-0.000977502631017334
rosiglitazone_No insulin_No,-0.0009767590782008852
number_diagnoses payer_code_BC,-0.0009765723344903755
glyburide-metformin_No change_No,-0.000975876613659939
acarbose_No change_No,-0.000973923517301631
race_Caucasian repaglinide_No,-0.0009683386372035164
nateglinide_No change_No,-0.0009680789142895904
num_lab_procedures admission_type_id_2,-0.0009656659958879135
rosiglitazone_No change_No,-0.0009635447813021561
num_lab_procedures diag_1_486,-0.0009605114823671333
admission_source_id_17 readmitted_<30,0.0009584227680317867
num_lab_procedures payer_code_MC,0.0009565292303442975
number_inpatient nateglinide_No,0.0009557584741400995
pioglitazone_No insulin_No,-0.0009548905728168932
time_in_hospital change_Ch,-0.000954474782212624
num_procedures tolbutamide_No,-0.000953130954517662
num_procedures troglitazone_No,-0.0009530885024374075
num_procedures examide_No,-0.0009530885024374075
num_procedures citoglipton_No,-0.0009530885024374075
num_procedures acetohexamide_No,-0.0009530885024374075
num_procedures glimepiride-pioglitazone_No,-0.0009530885024374075
num_procedures,-0.0009530885024374075
num_procedures metformin-rosiglitazone_No,-0.000952969271358196
num_procedures metformin-pioglitazone_No,-0.0009529040429595033
age_[80-90) readmitted_NO,-0.0009528212889613364
num_procedures glipizide-metformin_No,-0.0009526335461433531
num_lab_procedures diag_3_250.6,0.0009510895516940355
number_inpatient rosiglitazone_No,0.0009507162835139015
num_lab_procedures diag_3_category_Other,-0.0009502246370300767
num_medications admission_source_id_4,-0.0009471886843238689
num_procedures miglitol_No,-0.0009465795062503496
num_procedures tolazamide_No,-0.0009462007105298093
pioglitazone_No change_No,-0.0009442693570726934
number_inpatient miglitol_No,0.0009427489004243725
num_medications diag_1_780,-0.0009413003052239465
num_medications race_AfricanAmerican,-0.0009403484021859171
age_[80-90) readmitted_>30,-0.0009402575882188948
num_procedures chlorpropamide_No,-0.0009402360349000132
num_procedures glipizide_No,-0.0009392641448662298
number_inpatient chlorpropamide_No,0.0009389404706040484
number_inpatient glimepiride-pioglitazone_No,0.0009385895748247788
number_inpatient tolbutamide_No,0.0009382092323647638
number_inpatient tolazamide_No,0.0009381455387481375
number_inpatient metformin-rosiglitazone_No,0.0009380642396542367
number_inpatient metformin-pioglitazone_No,0.0009380309130791653
number_inpatient acetohexamide_No,0.0009380309130791653
number_inpatient,0.0009380309130791653
number_inpatient troglitazone_No,0.0009380309130791653
number_inpatient citoglipton_No,0.0009380309130791653
number_inpatient examide_No,0.0009380309130791653
metformin_Steady readmitted_>30,-0.0009367757184478486
age_[40-50) readmitted_<30,0.0009326584377834294
num_procedures acarbose_No,-0.0009325018360152807
time_in_hospital diabetesMed_Yes,-0.0009320766806398097
glimepiride_No change_No,-0.0009320279716199794
number_inpatient acarbose_No,0.0009305907078983555
num_lab_procedures diag_1_category_Diabetes,-0.0009303676353760132
number_inpatient glipizide-metformin_No,0.0009294623989439566
number_inpatient glyburide-metformin_No,0.0009235579392873506
num_lab_procedures payer_code_BC,-0.000921051841211838
race_Caucasian glipizide-metformin_No,-0.0009200409639213025
number_diagnoses discharge_disposition_id_11,-0.0009190083321074941
num_lab_procedures glimepiride_No,-0.0009173256598765627
readmitted_<30 diag_2_category_Respiratory,0.000916783235878366
num_medications diag_3_585,0.0009140608684612579
number_diagnoses diag_1_780,-0.0009134021137659251
race_Caucasian acetohexamide_No,-0.0009129344646263913
race_Caucasian troglitazone_No,-0.0009129344646263913
race_Caucasian,-0.0009129344646263913
race_Caucasian examide_No,-0.0009129344646263913
race_Caucasian citoglipton_No,-0.0009129344646263913
race_Caucasian metformin-rosiglitazone_No,-0.0009128812662054903
race_Caucasian metformin-pioglitazone_No,-0.0009127500051490075
race_Caucasian glimepiride-pioglitazone_No,-0.0009126551167352145
race_Caucasian tolbutamide_No,-0.000911953972161504
race_Caucasian acarbose_No,-0.0009113060296723815
race_Caucasian tolazamide_No,-0.0009109893793507345
race_Caucasian chlorpropamide_No,-0.0009073413517403859
num_procedures nateglinide_No,-0.0009067583050453421
num_medications diag_1_434,0.0009060173950602298
race_Caucasian miglitol_No,-0.0009059352537566517
num_procedures change_No,-0.0009050939358536964
race_Caucasian glyburide-metformin_No,-0.000899027331830951
diag_3_401 readmitted_<30,0.000897833781595741
time_in_hospital metformin_Steady,-0.000896088788382565
num_medications diag_2_category_Neoplasms,0.0008939262187067419
number_emergency readmitted_NO,-0.0008915787980512976
repaglinide_No diabetesMed_Yes,-0.0008903425438707023
metformin_No repaglinide_No,-0.0008874626635940967
number_inpatient pioglitazone_No,0.0008856490691242109
race_Caucasian nateglinide_No,-0.0008852795557894346
num_medications diag_1_category_Respiratory,-0.0008837566442487368
race_Caucasian glipizide_No,-0.0008833696995874707
number_diagnoses admission_type_id_3,-0.0008797330378844172
